source	sample	population	population_name	superpopulation	superpopulation_name
1000g	HG03162	ESN	Esan	AFR	African Ancestry
1000g	HG03163	ESN	Esan	AFR	African Ancestry
1000g	HG03164	ESN	Esan	AFR	African Ancestry
1000g	HG03166	ESN	Esan	AFR	African Ancestry
1000g	HG03168	ESN	Esan	AFR	African Ancestry
1000g	HG03169	ESN	Esan	AFR	African Ancestry
1000g	HG03170	ESN	Esan	AFR	African Ancestry
1000g	HG03172	ESN	Esan	AFR	African Ancestry
1000g	HG03175	ESN	Esan	AFR	African Ancestry
1000g	HG03189	ESN	Esan	AFR	African Ancestry
1000g	HG03190	ESN	Esan	AFR	African Ancestry
1000g	HG03191	ESN	Esan	AFR	African Ancestry
1000g	HG03193	ESN	Esan	AFR	African Ancestry
1000g	HG03195	ESN	Esan	AFR	African Ancestry
1000g	HG03196	ESN	Esan	AFR	African Ancestry
1000g	HG03197	ESN	Esan	AFR	African Ancestry
1000g	HG03198	ESN	Esan	AFR	African Ancestry
1000g	HG03199	ESN	Esan	AFR	African Ancestry
1000g	HG03200	ESN	Esan	AFR	African Ancestry
1000g	HG03202	ESN	Esan	AFR	African Ancestry
1000g	HG03209	MSL	Mende	AFR	African Ancestry
1000g	HG03212	MSL	Mende	AFR	African Ancestry
1000g	HG03224	MSL	Mende	AFR	African Ancestry
1000g	HG03225	MSL	Mende	AFR	African Ancestry
1000g	HG03228	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03229	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03230	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03234	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03235	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03236	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03237	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03238	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03239	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03240	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03241	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03242	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03246	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03247	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03248	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03249	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03250	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03251	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03258	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03259	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03260	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03265	ESN	Esan	AFR	African Ancestry
1000g	HG03267	ESN	Esan	AFR	African Ancestry
1000g	HG03268	ESN	Esan	AFR	African Ancestry
1000g	HG03269	ESN	Esan	AFR	African Ancestry
1000g	HG03270	ESN	Esan	AFR	African Ancestry
1000g	HG03271	ESN	Esan	AFR	African Ancestry
1000g	HG03272	ESN	Esan	AFR	African Ancestry
1000g	HG03279	ESN	Esan	AFR	African Ancestry
1000g	HG03280	ESN	Esan	AFR	African Ancestry
1000g	HG03291	ESN	Esan	AFR	African Ancestry
1000g	HG03294	ESN	Esan	AFR	African Ancestry
1000g	HG03295	ESN	Esan	AFR	African Ancestry
1000g	HG03296	ESN	Esan	AFR	African Ancestry
1000g	HG03297	ESN	Esan	AFR	African Ancestry
1000g	HG03298	ESN	Esan	AFR	African Ancestry
1000g	HG03299	ESN	Esan	AFR	African Ancestry
1000g	HG03300	ESN	Esan	AFR	African Ancestry
1000g	HG03301	ESN	Esan	AFR	African Ancestry
1000g	HG03302	ESN	Esan	AFR	African Ancestry
1000g	HG03303	ESN	Esan	AFR	African Ancestry
1000g	HG03304	ESN	Esan	AFR	African Ancestry
1000g	HG03305	ESN	Esan	AFR	African Ancestry
1000g	HG03306	ESN	Esan	AFR	African Ancestry
1000g	HG03307	ESN	Esan	AFR	African Ancestry
1000g	HG03308	ESN	Esan	AFR	African Ancestry
1000g	HG03309	ESN	Esan	AFR	African Ancestry
1000g	HG03310	ESN	Esan	AFR	African Ancestry
1000g	HG03311	ESN	Esan	AFR	African Ancestry
1000g	HG03312	ESN	Esan	AFR	African Ancestry
1000g	HG03313	ESN	Esan	AFR	African Ancestry
1000g	HG03314	ESN	Esan	AFR	African Ancestry
1000g	HG03342	ESN	Esan	AFR	African Ancestry
1000g	HG03343	ESN	Esan	AFR	African Ancestry
1000g	HG03344	ESN	Esan	AFR	African Ancestry
1000g	HG03350	ESN	Esan	AFR	African Ancestry
1000g	HG03351	ESN	Esan	AFR	African Ancestry
1000g	HG03352	ESN	Esan	AFR	African Ancestry
1000g	HG03354	ESN	Esan	AFR	African Ancestry
1000g	HG03363	ESN	Esan	AFR	African Ancestry
1000g	HG03366	ESN	Esan	AFR	African Ancestry
1000g	HG03367	ESN	Esan	AFR	African Ancestry
1000g	HG03368	ESN	Esan	AFR	African Ancestry
1000g	HG03369	ESN	Esan	AFR	African Ancestry
1000g	HG03370	ESN	Esan	AFR	African Ancestry
1000g	HG03371	ESN	Esan	AFR	African Ancestry
1000g	HG03372	ESN	Esan	AFR	African Ancestry
1000g	HG03373	ESN	Esan	AFR	African Ancestry
1000g	HG03374	ESN	Esan	AFR	African Ancestry
1000g	HG03376	MSL	Mende	AFR	African Ancestry
1000g	HG03378	MSL	Mende	AFR	African Ancestry
1000g	HG03380	MSL	Mende	AFR	African Ancestry
1000g	HG03382	MSL	Mende	AFR	African Ancestry
1000g	HG03385	MSL	Mende	AFR	African Ancestry
1000g	HG03388	MSL	Mende	AFR	African Ancestry
1000g	HG03391	MSL	Mende	AFR	African Ancestry
1000g	HG03394	MSL	Mende	AFR	African Ancestry
1000g	HG03397	MSL	Mende	AFR	African Ancestry
1000g	HG03401	MSL	Mende	AFR	African Ancestry
1000g	HG03410	MSL	Mende	AFR	African Ancestry
1000g	HG03419	MSL	Mende	AFR	African Ancestry
1000g	HG03428	MSL	Mende	AFR	African Ancestry
1000g	HG03432	MSL	Mende	AFR	African Ancestry
1000g	HG03433	MSL	Mende	AFR	African Ancestry
1000g	HG03436	MSL	Mende	AFR	African Ancestry
1000g	HG03437	MSL	Mende	AFR	African Ancestry
1000g	HG03438	MSL	Mende	AFR	African Ancestry
1000g	HG03439	MSL	Mende	AFR	African Ancestry
1000g	HG03442	MSL	Mende	AFR	African Ancestry
1000g	HG03445	MSL	Mende	AFR	African Ancestry
1000g	HG03446	MSL	Mende	AFR	African Ancestry
1000g	HG03449	MSL	Mende	AFR	African Ancestry
1000g	HG03451	MSL	Mende	AFR	African Ancestry
1000g	HG03452	MSL	Mende	AFR	African Ancestry
1000g	HG03453	MSL	Mende	AFR	African Ancestry
1000g	HG03454	MSL	Mende	AFR	African Ancestry
1000g	HG03455	MSL	Mende	AFR	African Ancestry
1000g	HG03456	MSL	Mende	AFR	African Ancestry
1000g	HG03457	MSL	Mende	AFR	African Ancestry
1000g	HG03458	MSL	Mende	AFR	African Ancestry
1000g	HG03460	MSL	Mende	AFR	African Ancestry
1000g	HG03461	MSL	Mende	AFR	African Ancestry
1000g	HG03464	MSL	Mende	AFR	African Ancestry
1000g	HG03469	MSL	Mende	AFR	African Ancestry
1000g	HG03470	MSL	Mende	AFR	African Ancestry
1000g	HG03472	MSL	Mende	AFR	African Ancestry
1000g	HG03473	MSL	Mende	AFR	African Ancestry
1000g	HG03476	MSL	Mende	AFR	African Ancestry
1000g	HG03478	MSL	Mende	AFR	African Ancestry
1000g	HG03479	MSL	Mende	AFR	African Ancestry
1000g	HG03480	MSL	Mende	AFR	African Ancestry
1000g	HG03484	MSL	Mende	AFR	African Ancestry
1000g	HG03485	MSL	Mende	AFR	African Ancestry
1000g	HG03486	MSL	Mende	AFR	African Ancestry
1000g	HG03487	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03488	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03489	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03490	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03491	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03492	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03499	ESN	Esan	AFR	African Ancestry
1000g	HG03511	ESN	Esan	AFR	African Ancestry
1000g	HG03514	ESN	Esan	AFR	African Ancestry
1000g	HG03515	ESN	Esan	AFR	African Ancestry
1000g	HG03516	ESN	Esan	AFR	African Ancestry
1000g	HG03517	ESN	Esan	AFR	African Ancestry
1000g	HG03518	ESN	Esan	AFR	African Ancestry
1000g	HG03519	ESN	Esan	AFR	African Ancestry
1000g	HG03520	ESN	Esan	AFR	African Ancestry
1000g	HG03521	ESN	Esan	AFR	African Ancestry
1000g	HG03522	ESN	Esan	AFR	African Ancestry
1000g	HG03538	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03539	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03540	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG03547	MSL	Mende	AFR	African Ancestry
1000g	HG03548	MSL	Mende	AFR	African Ancestry
1000g	HG03556	MSL	Mende	AFR	African Ancestry
1000g	HG03557	MSL	Mende	AFR	African Ancestry
1000g	HG03558	MSL	Mende	AFR	African Ancestry
1000g	HG03559	MSL	Mende	AFR	African Ancestry
1000g	HG03563	MSL	Mende	AFR	African Ancestry
1000g	HG03565	MSL	Mende	AFR	African Ancestry
1000g	HG03567	MSL	Mende	AFR	African Ancestry
1000g	HG03571	MSL	Mende	AFR	African Ancestry
1000g	HG03572	MSL	Mende	AFR	African Ancestry
1000g	HG03574	MSL	Mende	AFR	African Ancestry
1000g	HG03575	MSL	Mende	AFR	African Ancestry
1000g	HG03576	MSL	Mende	AFR	African Ancestry
1000g	HG03577	MSL	Mende	AFR	African Ancestry
1000g	HG03578	MSL	Mende	AFR	African Ancestry
1000g	HG03579	MSL	Mende	AFR	African Ancestry
1000g	HG03582	MSL	Mende	AFR	African Ancestry
1000g	HG03583	MSL	Mende	AFR	African Ancestry
1000g	HG03584	MSL	Mende	AFR	African Ancestry
1000g	HG03585	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03589	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03593	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03594	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03595	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03596	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03598	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03600	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03603	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03604	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03605	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03606	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03607	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03611	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03615	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03616	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03617	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03618	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03619	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03620	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03624	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03625	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03626	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03629	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03631	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03633	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03634	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03635	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03636	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03639	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03640	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03641	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03642	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03643	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03644	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03645	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03646	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03649	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03650	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03651	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03652	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03653	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03654	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03660	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03663	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03667	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03668	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03669	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03672	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03673	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03679	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03680	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03681	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03682	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03683	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03684	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03685	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03686	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03687	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03688	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03689	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03690	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03691	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03692	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03693	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03694	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03695	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03696	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03697	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03698	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03699	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03700	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03701	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03702	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03703	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03704	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03705	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03706	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03707	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03708	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03709	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03710	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03711	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03713	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03714	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03716	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03717	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03718	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03719	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03720	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03721	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03722	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03725	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03727	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03729	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03730	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03731	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03732	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03733	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03736	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03738	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03740	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03741	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03742	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03743	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03744	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03745	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03746	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03750	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03752	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03753	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03754	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03755	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03756	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03757	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03760	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03761	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03762	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03763	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03765	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03767	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03770	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03771	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03772	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03773	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03774	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03775	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03777	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03778	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03779	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03780	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03781	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03782	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03784	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03785	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03786	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03787	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03788	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03789	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03790	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03792	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03793	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03794	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03795	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03796	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03797	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03798	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03799	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03800	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03801	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03802	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03803	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03804	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03805	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03806	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03807	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03808	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03809	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03812	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03814	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03815	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03816	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03817	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03821	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03823	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03824	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03825	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03826	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03829	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03830	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03831	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03832	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03833	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03834	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03836	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03837	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03838	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03844	STU	Tamil	SAS	South Asian Ancestry
