#CRAM	CRAM_MD5	CRAI	CRAI_MD5	BAS	BAS_MD5	Sample	Population
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Papuan/SAMEA3302626/alignment/SAMEA3302626.alt_bwamem_GRCh38DH.20200922.Papuan.simons.cram	3ca4dcd0cd757e8ff915f3bf4bf837f4	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Papuan/SAMEA3302626/alignment/SAMEA3302626.alt_bwamem_GRCh38DH.20200922.Papuan.simons.cram.crai	b1fae42978d71d1c2c88c65ced090fcf	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Papuan/SAMEA3302626/alignment/SAMEA3302626.alt_bwamem_GRCh38DH.20200922.Papuan.simons.bam.bas	07577161e91fa8d4b6952a8f53bd01c7	HGDP00543	Papuan in Papua New Guinea (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Eskimo_Naukan/SAMEA3302831/alignment/SAMEA3302831.alt_bwamem_GRCh38DH.20200922.Eskimo_Naukan.simons.cram	b4484ff4c5040f905a4d2fd415de3108	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Eskimo_Naukan/SAMEA3302831/alignment/SAMEA3302831.alt_bwamem_GRCh38DH.20200922.Eskimo_Naukan.simons.cram.crai	0c57b7361009cf6e1a5bc9b3159092b7	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Eskimo_Naukan/SAMEA3302831/alignment/SAMEA3302831.alt_bwamem_GRCh38DH.20200922.Eskimo_Naukan.simons.bam.bas	8fb362fa4a3f14be55db4498775f6cd6	Nesk_22	Eskimo Naukan in Russia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Eskimo_Naukan/SAMEA3302856/alignment/SAMEA3302856.alt_bwamem_GRCh38DH.20200922.Eskimo_Naukan.simons.cram	665f85ce5f7f41f0d8add804d90513fe	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Eskimo_Naukan/SAMEA3302856/alignment/SAMEA3302856.alt_bwamem_GRCh38DH.20200922.Eskimo_Naukan.simons.cram.crai	f4d741cba55a965533c0dee53301635d	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Eskimo_Naukan/SAMEA3302856/alignment/SAMEA3302856.alt_bwamem_GRCh38DH.20200922.Eskimo_Naukan.simons.bam.bas	11fec9f660e9698fd5b2e39684a1952f	Nesk_25	Eskimo Naukan in Russia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Zapotec/SAMEA3302744/alignment/SAMEA3302744.alt_bwamem_GRCh38DH.20200922.Zapotec.simons.cram	b590dc433b8d55fae81a9ce7c318bf31	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Zapotec/SAMEA3302744/alignment/SAMEA3302744.alt_bwamem_GRCh38DH.20200922.Zapotec.simons.cram.crai	6478931f5e9c1af6ab53daee269d54c5	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Zapotec/SAMEA3302744/alignment/SAMEA3302744.alt_bwamem_GRCh38DH.20200922.Zapotec.simons.bam.bas	8bd9dea65e290707b79d4207535b6e73	zapo0098	Zapotec in Mexico (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Zapotec/SAMEA3302757/alignment/SAMEA3302757.alt_bwamem_GRCh38DH.20200922.Zapotec.simons.cram	f3a0bdd982ae2ca5322a0ee358458495	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Zapotec/SAMEA3302757/alignment/SAMEA3302757.alt_bwamem_GRCh38DH.20200922.Zapotec.simons.cram.crai	f1f1bce6830d08d3f9d77ac360936bf4	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Zapotec/SAMEA3302757/alignment/SAMEA3302757.alt_bwamem_GRCh38DH.20200922.Zapotec.simons.bam.bas	e4ae9fa3482d9796156a54876129d77a	zapo0099	Zapotec in Mexico (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302858/alignment/SAMEA3302858.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.cram	c6eca2313b204cdb446de24bf3f22abf	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302858/alignment/SAMEA3302858.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.cram.crai	13598ac89fd6793277a9c619f980b69b	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302858/alignment/SAMEA3302858.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.bam.bas	3022dfabaa2b2a883df54fd4f24a0502	HGDP00991	Ju|'hoan North in Namibia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302900/alignment/SAMEA3302900.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.cram	7cb55fa2bf742b27876568f655756f37	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302900/alignment/SAMEA3302900.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.cram.crai	722aae012e2c6d722d5e7192aaf08b11	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302900/alignment/SAMEA3302900.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.bam.bas	a7fcdf3763c8ddde02e1be815aaac3d8	HGDP00987	Ju|'hoan North in Namibia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302682/alignment/SAMEA3302682.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.cram	ad05e53eb6ec75ed1a05859d3fab4a60	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302682/alignment/SAMEA3302682.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.cram.crai	a563fc48c6273896c774c3962b03212a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302682/alignment/SAMEA3302682.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.bam.bas	0ede2fc3a593ed94e62b00837fdf1aad	HGDP01032	Ju|'hoan North in Namibia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302894/alignment/SAMEA3302894.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.cram	02ce87afd9ce410c094c1137abea1bbb	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302894/alignment/SAMEA3302894.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.cram.crai	2649569be60382d5526462121469072d	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ju_hoan_North/SAMEA3302894/alignment/SAMEA3302894.alt_bwamem_GRCh38DH.20200922.Ju_hoan_North.simons.bam.bas	d435f347502d46f8a659b6d1b5c10624	HGDP01036	Ju|'hoan North in Namibia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Biaka/SAMEA3302673/alignment/SAMEA3302673.alt_bwamem_GRCh38DH.20200922.Biaka.simons.cram	52a040b6f81eb69e3dd530f5a87a04fd	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Biaka/SAMEA3302673/alignment/SAMEA3302673.alt_bwamem_GRCh38DH.20200922.Biaka.simons.cram.crai	d94afaf99d87a7880218b72b2b1f27f4	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Biaka/SAMEA3302673/alignment/SAMEA3302673.alt_bwamem_GRCh38DH.20200922.Biaka.simons.bam.bas	2f90af83a9817b8415c2e8b876c75397	HGDP00461	Biaka in Central African Republic (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Biaka/SAMEA3302816/alignment/SAMEA3302816.alt_bwamem_GRCh38DH.20200922.Biaka.simons.cram	b975fd70c085f133f3df8c2c071ff672	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Biaka/SAMEA3302816/alignment/SAMEA3302816.alt_bwamem_GRCh38DH.20200922.Biaka.simons.cram.crai	7f325c2d1d009e8c5d11a55c8635b444	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Biaka/SAMEA3302816/alignment/SAMEA3302816.alt_bwamem_GRCh38DH.20200922.Biaka.simons.bam.bas	75845fb090be6da60f35522b7930911f	HGDP00457	Biaka in Central African Republic (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Brahmin/SAMEA3302645/alignment/SAMEA3302645.alt_bwamem_GRCh38DH.20200922.Brahmin.simons.cram	c87c180ba89eb3c7cd1a44c0ed339f04	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Brahmin/SAMEA3302645/alignment/SAMEA3302645.alt_bwamem_GRCh38DH.20200922.Brahmin.simons.cram.crai	6e5bd4c8586628679e321b8cd96386c9	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Brahmin/SAMEA3302645/alignment/SAMEA3302645.alt_bwamem_GRCh38DH.20200922.Brahmin.simons.bam.bas	c6dc195738e11bdc560e6add1cca9772	B17	Brahmin in India (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Brahmin/SAMEA3302829/alignment/SAMEA3302829.alt_bwamem_GRCh38DH.20200922.Brahmin.simons.cram	3ca285ff4ab566c0e0929ff7093aa040	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Brahmin/SAMEA3302829/alignment/SAMEA3302829.alt_bwamem_GRCh38DH.20200922.Brahmin.simons.cram.crai	84cd3a9b5d2a2d05d5b242b929e7aacb	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Brahmin/SAMEA3302829/alignment/SAMEA3302829.alt_bwamem_GRCh38DH.20200922.Brahmin.simons.bam.bas	47c094628b64e6c56c66fb069cb637c8	B11	Brahmin in India (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mayan/SAMEA3302904/alignment/SAMEA3302904.alt_bwamem_GRCh38DH.20200922.Mayan.simons.cram	3e11982a2b61861fc5ce8f11cebd25ba	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mayan/SAMEA3302904/alignment/SAMEA3302904.alt_bwamem_GRCh38DH.20200922.Mayan.simons.cram.crai	b91a0bd7a89946608ba188d141b405d8	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mayan/SAMEA3302904/alignment/SAMEA3302904.alt_bwamem_GRCh38DH.20200922.Mayan.simons.bam.bas	2bf176c6d4a7d575ddd18df28ea848db	HGDP00857	Mayan in Mexico (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mayan/SAMEA3302866/alignment/SAMEA3302866.alt_bwamem_GRCh38DH.20200922.Mayan.simons.cram	816c2364d90ba3ff17890c08d3e4200f	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mayan/SAMEA3302866/alignment/SAMEA3302866.alt_bwamem_GRCh38DH.20200922.Mayan.simons.cram.crai	f59abd353673b90a1b1ab164776d6af3	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Mayan/SAMEA3302866/alignment/SAMEA3302866.alt_bwamem_GRCh38DH.20200922.Mayan.simons.bam.bas	1a63dfd8083034a70197fa3ce456be42	HGDP00855	Mayan in Mexico (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bougainville/SAMEA3302636/alignment/SAMEA3302636.alt_bwamem_GRCh38DH.20200922.Bougainville.simons.cram	7d363782a7058fcd05a1bb7bcc197fbf	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bougainville/SAMEA3302636/alignment/SAMEA3302636.alt_bwamem_GRCh38DH.20200922.Bougainville.simons.cram.crai	79f1c395516293854e975c637662cec6	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bougainville/SAMEA3302636/alignment/SAMEA3302636.alt_bwamem_GRCh38DH.20200922.Bougainville.simons.bam.bas	9974c5293fddb43e62c928c7672d6583	HGDP00656	Bougainville in Papua New Guinea (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bougainville/SAMEA3302841/alignment/SAMEA3302841.alt_bwamem_GRCh38DH.20200922.Bougainville.simons.cram	ea3bb8be82809d3882b40a17f3879ed2	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bougainville/SAMEA3302841/alignment/SAMEA3302841.alt_bwamem_GRCh38DH.20200922.Bougainville.simons.cram.crai	469b6268b538af9ee0b0b79b0dd4b267	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Bougainville/SAMEA3302841/alignment/SAMEA3302841.alt_bwamem_GRCh38DH.20200922.Bougainville.simons.bam.bas	0fa4ebc854a11c938d330d4f6f5dea75	HGDP00660	Bougainville in Papua New Guinea (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Kyrgyz/SAMEA3302717/alignment/SAMEA3302717.alt_bwamem_GRCh38DH.20200922.Kyrgyz.simons.cram	0dbe305e4d29f6ea2346e987bd701b60	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Kyrgyz/SAMEA3302717/alignment/SAMEA3302717.alt_bwamem_GRCh38DH.20200922.Kyrgyz.simons.cram.crai	aed3f13a2f938702cf9b9f471ada9145	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Kyrgyz/SAMEA3302717/alignment/SAMEA3302717.alt_bwamem_GRCh38DH.20200922.Kyrgyz.simons.bam.bas	cacf2cd5c7c84574aee9b73daf90f841	Bishkek28440	Kyrgyz in Kyrgyzystan (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Kyrgyz/SAMEA3302768/alignment/SAMEA3302768.alt_bwamem_GRCh38DH.20200922.Kyrgyz.simons.cram	6643e29f1ad927700ceda8d6c4fccfe8	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Kyrgyz/SAMEA3302768/alignment/SAMEA3302768.alt_bwamem_GRCh38DH.20200922.Kyrgyz.simons.cram.crai	54c63d81854e853f3ccc1d6085004f04	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Kyrgyz/SAMEA3302768/alignment/SAMEA3302768.alt_bwamem_GRCh38DH.20200922.Kyrgyz.simons.bam.bas	91d736d1f6dbd3e5807204ad43df7d9d	Bishkek28439	Kyrgyz in Kyrgyzystan (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Yadava/SAMEA3302740/alignment/SAMEA3302740.alt_bwamem_GRCh38DH.20200922.Yadava.simons.cram	76d56a8d5ffa0d2f12601764bded76fa	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Yadava/SAMEA3302740/alignment/SAMEA3302740.alt_bwamem_GRCh38DH.20200922.Yadava.simons.cram.crai	4d1488dc230fe9ac57a2e6292df4b0e7	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Yadava/SAMEA3302740/alignment/SAMEA3302740.alt_bwamem_GRCh38DH.20200922.Yadava.simons.bam.bas	4b793de0506dfb41fbf7f81b9d187341	Y4	Yadava in India (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Yadava/SAMEA3302725/alignment/SAMEA3302725.alt_bwamem_GRCh38DH.20200922.Yadava.simons.cram	758e6ad1d8962009633d715596139f81	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Yadava/SAMEA3302725/alignment/SAMEA3302725.alt_bwamem_GRCh38DH.20200922.Yadava.simons.cram.crai	773a4636c45bbb4c3c1ee65d1b95f592	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Yadava/SAMEA3302725/alignment/SAMEA3302725.alt_bwamem_GRCh38DH.20200922.Yadava.simons.bam.bas	0dcfed0c43b9e725c3f1bbd689850c01	Y8	Yadava in India (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Greek/SAMEA3302763/alignment/SAMEA3302763.alt_bwamem_GRCh38DH.20200922.Greek.simons.cram	9fe99979cbf9a7f64ad5f760163629bb	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Greek/SAMEA3302763/alignment/SAMEA3302763.alt_bwamem_GRCh38DH.20200922.Greek.simons.cram.crai	f0f302bf80bd35994ac96708a65f2cce	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Greek/SAMEA3302763/alignment/SAMEA3302763.alt_bwamem_GRCh38DH.20200922.Greek.simons.bam.bas	ef6716feecc9e7d537c698d2bfcc7ba7	NA17374	Greek in Greece (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Greek/SAMEA3302732/alignment/SAMEA3302732.alt_bwamem_GRCh38DH.20200922.Greek.simons.cram	fcd330259e14e0c02c9b212f70d37d5c	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Greek/SAMEA3302732/alignment/SAMEA3302732.alt_bwamem_GRCh38DH.20200922.Greek.simons.cram.crai	3c755e43280ec175a15849c146ca1209	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Greek/SAMEA3302732/alignment/SAMEA3302732.alt_bwamem_GRCh38DH.20200922.Greek.simons.bam.bas	95fcda309a608b43d63445c00c7397a3	NA17377	Greek in Greece (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ami/SAMEA3302623/alignment/SAMEA3302623.alt_bwamem_GRCh38DH.20200922.Ami.simons.cram	7bebd26b18b7406ede1d594c6618b317	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ami/SAMEA3302623/alignment/SAMEA3302623.alt_bwamem_GRCh38DH.20200922.Ami.simons.cram.crai	1a340d0aa21a8e63b4dc6db8e83624d1	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ami/SAMEA3302623/alignment/SAMEA3302623.alt_bwamem_GRCh38DH.20200922.Ami.simons.bam.bas	88d482df2e40e2deffdb97b58a7f3282	NA13616	Ami in Taiwan (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ami/SAMEA3302722/alignment/SAMEA3302722.alt_bwamem_GRCh38DH.20200922.Ami.simons.cram	0f9670812c0d6e3dfe1f93c8a9ece2ad	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ami/SAMEA3302722/alignment/SAMEA3302722.alt_bwamem_GRCh38DH.20200922.Ami.simons.cram.crai	98538d1600338c164ccc34e499a03ff7	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Ami/SAMEA3302722/alignment/SAMEA3302722.alt_bwamem_GRCh38DH.20200922.Ami.simons.bam.bas	c11714bf1369459148ebe9339e1c52e4	NA13607	Ami in Taiwan (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/North_Ossetian/SAMEA3302797/alignment/SAMEA3302797.alt_bwamem_GRCh38DH.20200922.North_Ossetian.simons.cram	b36e8ad7fef27a27b3296a9ec6fb6034	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/North_Ossetian/SAMEA3302797/alignment/SAMEA3302797.alt_bwamem_GRCh38DH.20200922.North_Ossetian.simons.cram.crai	2719e4b24690cee511c1dd4d98d817e3	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/North_Ossetian/SAMEA3302797/alignment/SAMEA3302797.alt_bwamem_GRCh38DH.20200922.North_Ossetian.simons.bam.bas	d8067462a829776a8e2b3be4d7969b5f	NorthOssetia12	North Ossetian in Russia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/North_Ossetian/SAMEA3302698/alignment/SAMEA3302698.alt_bwamem_GRCh38DH.20200922.North_Ossetian.simons.cram	7428a6e8e851e48a574b089e346317e1	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/North_Ossetian/SAMEA3302698/alignment/SAMEA3302698.alt_bwamem_GRCh38DH.20200922.North_Ossetian.simons.cram.crai	b3ff21c91cb23ae02fb43e4bf1ab6644	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/North_Ossetian/SAMEA3302698/alignment/SAMEA3302698.alt_bwamem_GRCh38DH.20200922.North_Ossetian.simons.bam.bas	334562f4a74f03c52124249079dddae4	NorthOssetia5	North Ossetian in Russia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Adygei/SAMEA3302728/alignment/SAMEA3302728.alt_bwamem_GRCh38DH.20200922.Adygei.simons.cram	7e39175dc4ac0f06d94e71bf51fc961a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Adygei/SAMEA3302728/alignment/SAMEA3302728.alt_bwamem_GRCh38DH.20200922.Adygei.simons.cram.crai	6119d3acc7591251b791fa915ec6cdd5	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Adygei/SAMEA3302728/alignment/SAMEA3302728.alt_bwamem_GRCh38DH.20200922.Adygei.simons.bam.bas	e2ad33f951cfdd54cc5f5900c1115a96	HGDP01401	Adygei in Russia(Caucasus) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Adygei/SAMEA3302656/alignment/SAMEA3302656.alt_bwamem_GRCh38DH.20200922.Adygei.simons.cram	384f8ed910067869ff44dc4750fc0ed9	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Adygei/SAMEA3302656/alignment/SAMEA3302656.alt_bwamem_GRCh38DH.20200922.Adygei.simons.cram.crai	45c80bdda3494c8a995a4e4604b2a7a2	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Adygei/SAMEA3302656/alignment/SAMEA3302656.alt_bwamem_GRCh38DH.20200922.Adygei.simons.bam.bas	c47bdca544420b6712032f8abd7b5edc	HGDP01402	Adygei in Russia(Caucasus) (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tubalar/SAMEA3302764/alignment/SAMEA3302764.alt_bwamem_GRCh38DH.20200922.Tubalar.simons.cram	51ceb3daf6c676df7dacd10ce639a8d3	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tubalar/SAMEA3302764/alignment/SAMEA3302764.alt_bwamem_GRCh38DH.20200922.Tubalar.simons.cram.crai	5b8c3fb5da895708001a74bdd15eff4a	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tubalar/SAMEA3302764/alignment/SAMEA3302764.alt_bwamem_GRCh38DH.20200922.Tubalar.simons.bam.bas	887102e3578825f3b4d9f9ea3c986dd8	Tuba19	Tubalar in Russia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tubalar/SAMEA3302781/alignment/SAMEA3302781.alt_bwamem_GRCh38DH.20200922.Tubalar.simons.cram	e7c0d235e23f13368e224d4e93391922	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tubalar/SAMEA3302781/alignment/SAMEA3302781.alt_bwamem_GRCh38DH.20200922.Tubalar.simons.cram.crai	037fd42ea7eff5622bb510d56185d2e7	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Tubalar/SAMEA3302781/alignment/SAMEA3302781.alt_bwamem_GRCh38DH.20200922.Tubalar.simons.bam.bas	520e1618221af1fc2e98f82fc5fb4d1e	Tuba9	Tubalar in Russia (SGDP)
ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Relli/SAMEA3302767/alignment/SAMEA3302767.alt_bwamem_GRCh38DH.20200922.Relli.simons.cram	f41641bc687230e737e31ba3983084d0	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Relli/SAMEA3302767/alignment/SAMEA3302767.alt_bwamem_GRCh38DH.20200922.Relli.simons.cram.crai	ac51b0218df5129efed9d1f5bdde8c05	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Relli/SAMEA3302767/alignment/SAMEA3302767.alt_bwamem_GRCh38DH.20200922.Relli.simons.bam.bas	15bb292362cdb687c38c64f2236328cf	R6	Relli in India (SGDP)
