source	sample	population	population_name	superpopulation	superpopulation_name
1000g	HG01934	PEL	Peruvian	AMR	American Ancestry
1000g	HG01935	PEL	Peruvian	AMR	American Ancestry
1000g	HG01936	PEL	Peruvian	AMR	American Ancestry
1000g	HG01937	PEL	Peruvian	AMR	American Ancestry
1000g	HG01938	PEL	Peruvian	AMR	American Ancestry
1000g	HG01939	PEL	Peruvian	AMR	American Ancestry
1000g	HG01940	PEL	Peruvian	AMR	American Ancestry
1000g	HG01941	PEL	Peruvian	AMR	American Ancestry
1000g	HG01942	PEL	Peruvian	AMR	American Ancestry
1000g	HG01943	PEL	Peruvian	AMR	American Ancestry
1000g	HG01944	PEL	Peruvian	AMR	American Ancestry
1000g	HG01945	PEL	Peruvian	AMR	American Ancestry
1000g	HG01946	PEL	Peruvian	AMR	American Ancestry
1000g	HG01947	PEL	Peruvian	AMR	American Ancestry
1000g	HG01948	PEL	Peruvian	AMR	American Ancestry
1000g	HG01949	PEL	Peruvian	AMR	American Ancestry
1000g	HG01950	PEL	Peruvian	AMR	American Ancestry
1000g	HG01951	PEL	Peruvian	AMR	American Ancestry
1000g	HG01952	PEL	Peruvian	AMR	American Ancestry
1000g	HG01953	PEL	Peruvian	AMR	American Ancestry
1000g	HG01954	PEL	Peruvian	AMR	American Ancestry
1000g	HG01955	PEL	Peruvian	AMR	American Ancestry
1000g	HG01956	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01958	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01959	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01960	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01961	PEL	Peruvian	AMR	American Ancestry
1000g	HG01965	PEL	Peruvian	AMR	American Ancestry
1000g	HG01967	PEL	Peruvian	AMR	American Ancestry
1000g	HG01968	PEL	Peruvian	AMR	American Ancestry
1000g	HG01969	PEL	Peruvian	AMR	American Ancestry
1000g	HG01970	PEL	Peruvian	AMR	American Ancestry
1000g	HG01971	PEL	Peruvian	AMR	American Ancestry
1000g	HG01972	PEL	Peruvian	AMR	American Ancestry
1000g	HG01973	PEL	Peruvian	AMR	American Ancestry
1000g	HG01974	PEL	Peruvian	AMR	American Ancestry
1000g	HG01975	PEL	Peruvian	AMR	American Ancestry
1000g	HG01976	PEL	Peruvian	AMR	American Ancestry
1000g	HG01977	PEL	Peruvian	AMR	American Ancestry
1000g	HG01978	PEL	Peruvian	AMR	American Ancestry
1000g	HG01979	PEL	Peruvian	AMR	American Ancestry
1000g	HG01980	PEL	Peruvian	AMR	American Ancestry
1000g	HG01981	PEL	Peruvian	AMR	American Ancestry
1000g	HG01982	PEL	Peruvian	AMR	American Ancestry
1000g	HG01983	PEL	Peruvian	AMR	American Ancestry
1000g	HG01984	PEL	Peruvian	AMR	American Ancestry
1000g	HG01985	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01986	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01987	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01988	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01989	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01990	ACB	African Caribbean	AFR	African Ancestry
1000g	HG01991	PEL	Peruvian	AMR	American Ancestry
1000g	HG01992	PEL	Peruvian	AMR	American Ancestry
1000g	HG01993	PEL	Peruvian	AMR	American Ancestry
1000g	HG01997	PEL	Peruvian	AMR	American Ancestry
1000g	HG01998	PEL	Peruvian	AMR	American Ancestry
1000g	HG02002	PEL	Peruvian	AMR	American Ancestry
1000g	HG02003	PEL	Peruvian	AMR	American Ancestry
1000g	HG02004	PEL	Peruvian	AMR	American Ancestry
1000g	HG02006	PEL	Peruvian	AMR	American Ancestry
1000g	HG02008	PEL	Peruvian	AMR	American Ancestry
1000g	HG02009	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02010	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02011	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02012	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02013	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02014	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02015	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02016	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02017	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02018	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02019	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02020	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02023	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02024	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02025	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02026	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02027	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02028	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02029	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02030	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02031	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02032	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02035	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02040	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02047	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02048	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02049	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02050	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02051	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02052	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02053	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02054	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02055	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02056	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02057	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02058	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02059	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02060	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02061	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02064	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02067	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02068	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02069	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02070	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02071	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02072	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02073	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02074	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02075	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02076	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02077	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02078	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02079	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02080	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02081	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02082	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02083	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02084	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02085	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02086	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02087	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02088	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02089	PEL	Peruvian	AMR	American Ancestry
1000g	HG02090	PEL	Peruvian	AMR	American Ancestry
1000g	HG02091	PEL	Peruvian	AMR	American Ancestry
1000g	HG02095	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02102	PEL	Peruvian	AMR	American Ancestry
1000g	HG02104	PEL	Peruvian	AMR	American Ancestry
1000g	HG02105	PEL	Peruvian	AMR	American Ancestry
1000g	HG02106	PEL	Peruvian	AMR	American Ancestry
1000g	HG02107	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02108	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02111	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02113	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02116	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02120	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02121	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02122	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02126	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02127	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02128	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02129	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02130	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02131	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02132	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02133	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02134	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02135	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02136	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02137	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02138	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02139	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02140	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02141	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02142	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02143	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02144	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02145	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02146	PEL	Peruvian	AMR	American Ancestry
1000g	HG02147	PEL	Peruvian	AMR	American Ancestry
1000g	HG02148	PEL	Peruvian	AMR	American Ancestry
1000g	HG02150	PEL	Peruvian	AMR	American Ancestry
1000g	HG02151	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02152	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02153	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02154	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02155	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02156	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02164	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02165	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02166	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02178	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02179	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02180	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02181	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02182	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02184	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02185	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02186	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02187	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02188	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02190	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02215	GBR	British	EUR	European Ancestry
1000g	HG02219	IBS	Iberian	EUR	European Ancestry
1000g	HG02220	IBS	Iberian	EUR	European Ancestry
1000g	HG02221	IBS	Iberian	EUR	European Ancestry
1000g	HG02222	IBS	Iberian	EUR	European Ancestry
1000g	HG02223	IBS	Iberian	EUR	European Ancestry
1000g	HG02224	IBS	Iberian	EUR	European Ancestry
1000g	HG02225	IBS	Iberian	EUR	European Ancestry
1000g	HG02229	IBS	Iberian	EUR	European Ancestry
1000g	HG02230	IBS	Iberian	EUR	European Ancestry
1000g	HG02231	IBS	Iberian	EUR	European Ancestry
1000g	HG02232	IBS	Iberian	EUR	European Ancestry
1000g	HG02233	IBS	Iberian	EUR	European Ancestry
1000g	HG02234	IBS	Iberian	EUR	European Ancestry
1000g	HG02235	IBS	Iberian	EUR	European Ancestry
1000g	HG02236	IBS	Iberian	EUR	European Ancestry
1000g	HG02237	IBS	Iberian	EUR	European Ancestry
1000g	HG02238	IBS	Iberian	EUR	European Ancestry
1000g	HG02239	IBS	Iberian	EUR	European Ancestry
1000g	HG02240	IBS	Iberian	EUR	European Ancestry
1000g	HG02250	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02252	PEL	Peruvian	AMR	American Ancestry
1000g	HG02253	PEL	Peruvian	AMR	American Ancestry
1000g	HG02255	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02256	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02257	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02258	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02259	PEL	Peruvian	AMR	American Ancestry
1000g	HG02260	PEL	Peruvian	AMR	American Ancestry
1000g	HG02261	PEL	Peruvian	AMR	American Ancestry
1000g	HG02262	PEL	Peruvian	AMR	American Ancestry
1000g	HG02265	PEL	Peruvian	AMR	American Ancestry
1000g	HG02266	PEL	Peruvian	AMR	American Ancestry
1000g	HG02271	PEL	Peruvian	AMR	American Ancestry
1000g	HG02272	PEL	Peruvian	AMR	American Ancestry
1000g	HG02273	PEL	Peruvian	AMR	American Ancestry
1000g	HG02274	PEL	Peruvian	AMR	American Ancestry
1000g	HG02275	PEL	Peruvian	AMR	American Ancestry
1000g	HG02277	PEL	Peruvian	AMR	American Ancestry
1000g	HG02278	PEL	Peruvian	AMR	American Ancestry
1000g	HG02279	PEL	Peruvian	AMR	American Ancestry
1000g	HG02280	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02281	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02282	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02283	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02284	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02285	PEL	Peruvian	AMR	American Ancestry
1000g	HG02286	PEL	Peruvian	AMR	American Ancestry
1000g	HG02287	PEL	Peruvian	AMR	American Ancestry
1000g	HG02291	PEL	Peruvian	AMR	American Ancestry
1000g	HG02292	PEL	Peruvian	AMR	American Ancestry
1000g	HG02293	PEL	Peruvian	AMR	American Ancestry
1000g	HG02298	PEL	Peruvian	AMR	American Ancestry
1000g	HG02299	PEL	Peruvian	AMR	American Ancestry
1000g	HG02300	PEL	Peruvian	AMR	American Ancestry
1000g	HG02301	PEL	Peruvian	AMR	American Ancestry
1000g	HG02302	PEL	Peruvian	AMR	American Ancestry
1000g	HG02303	PEL	Peruvian	AMR	American Ancestry
1000g	HG02304	PEL	Peruvian	AMR	American Ancestry
1000g	HG02307	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02308	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02309	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02312	PEL	Peruvian	AMR	American Ancestry
1000g	HG02314	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02315	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02316	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02317	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02318	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02321	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02322	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02323	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02325	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02330	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02332	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02334	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02337	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02339	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02343	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02345	PEL	Peruvian	AMR	American Ancestry
1000g	HG02348	PEL	Peruvian	AMR	American Ancestry
1000g	HG02351	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02353	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02355	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02356	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02360	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02364	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02367	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02371	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02373	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02374	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02375	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02379	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02380	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02382	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02383	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02384	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02385	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02386	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02389	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02390	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02391	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02392	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02394	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02395	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02396	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02397	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02398	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02399	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02401	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02402	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02406	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02407	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02408	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02409	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02410	CDX	Dai Chinese	EAS	East Asian Ancestry
1000g	HG02419	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02420	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02425	PEL	Peruvian	AMR	American Ancestry
1000g	HG02427	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02429	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02433	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02439	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02442	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02445	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02449	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02450	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02451	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02455	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02461	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02462	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02463	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02464	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02465	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02466	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02470	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02471	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02476	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02477	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02479	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02481	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02484	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02485	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02489	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02490	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02491	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02492	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02493	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02494	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02495	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02496	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02497	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02501	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02502	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02505	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02508	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02511	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02512	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02513	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02514	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02521	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02522	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02523	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02524	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02525	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02526	KHV	Kinh Vietnamese	EAS	East Asian Ancestry
1000g	HG02536	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02537	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02541	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02545	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02546	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02549	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02554	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02555	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02557	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02558	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02561	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02562	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02563	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02568	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02569	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02570	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02571	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02572	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02573	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02574	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02575	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02577	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02580	ACB	African Caribbean	AFR	African Ancestry
1000g	HG02582	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02583	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02584	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02585	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02586	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02587	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02588	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02589	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02590	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02594	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02595	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02596	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02597	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02600	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02601	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02602	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02603	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02604	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02605	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02610	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02611	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02612	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02613	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02614	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02615	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02620	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02621	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02622	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02623	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02624	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02625	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02628	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02629	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02630	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02634	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02635	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02636	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02642	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02643	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02644	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02645	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02646	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02647	GWD	Gambian Mandinka	AFR	African Ancestry
1000g	HG02648	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02649	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02650	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02651	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02652	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02653	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02654	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG02655	PJL	Punjabi	SAS	South Asian Ancestry
