project	sample	alias	accession	center	platform	instrument	library	layout	description	fastq_se_md5	fastq_se_ftp	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_se	fastq_r1	fastq_r2
PRJEB16019	BIR-11	Whole Genome Sequences of Indian Individual	ERR1822914	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			4589731ddce9732cb5bc83ad527e2e45	f91ef94bd5ece95d6586ccb261e480d5	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/004/ERR1822914/ERR1822914_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/004/ERR1822914/ERR1822914_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822914_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822914_r2.fastq.gz
PRJEB16019	BIR-12	Whole Genome Sequences of Indian Individual	ERR1822915	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			8a946ac7acbdbcf0060ec42893ee16e1	f45a57dafd5c2ecdfaa787c9c09a545f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/005/ERR1822915/ERR1822915_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/005/ERR1822915/ERR1822915_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822915_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822915_r2.fastq.gz
PRJEB16019	BIR-12	Whole Genome Sequences of Indian Individual	ERR1822916	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			b1517447b155fcd5e0c42805cdc59e0d	63ae7bf89779f8fa20555bc49049205a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/006/ERR1822916/ERR1822916_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/006/ERR1822916/ERR1822916_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822916_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822916_r2.fastq.gz
PRJEB16019	BIR-13	Whole Genome Sequences of Indian Individual	ERR1822917	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			afd7249407a8b5c697d91bd2dbd8f921	e909e9a7774048217acffcd59ca13315	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/007/ERR1822917/ERR1822917_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/007/ERR1822917/ERR1822917_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822917_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822917_r2.fastq.gz
PRJEB16019	BIR-13	Whole Genome Sequences of Indian Individual	ERR1822918	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			721a97249e91bce507787a9b5eade512	e0628c2d628773ec6f4eb3b332d7dff7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/008/ERR1822918/ERR1822918_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/008/ERR1822918/ERR1822918_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822918_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822918_r2.fastq.gz
PRJEB16019	BIR-14	Whole Genome Sequences of Indian Individual	ERR1822919	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			5268ca0547f3660f53011b1290cbc9fd	1205f98286695157a5625c93f33c1e66	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/009/ERR1822919/ERR1822919_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/009/ERR1822919/ERR1822919_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822919_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822919_r2.fastq.gz
PRJEB16019	BIR-14	Whole Genome Sequences of Indian Individual	ERR1822920	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			4800e6a39bb50e96965d3bb3a6115e6d	1e605fc7b2f4fd9b238dbdf6cb9706dc	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/000/ERR1822920/ERR1822920_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/000/ERR1822920/ERR1822920_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822920_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822920_r2.fastq.gz
PRJEB16019	BIR-15	Whole Genome Sequences of Indian Individual	ERR1822921	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			be4de791dbca96a8884e33846d71462c	c31d9696fe334da6cc3508860247664e	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822921/ERR1822921_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822921/ERR1822921_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822921_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822921_r2.fastq.gz
PRJEB16019	BIR-15	Whole Genome Sequences of Indian Individual	ERR1822922	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			2fdd77fb6f788827c16a47075655a562	815a5b5a2ed5cafa30da4adf0ac715a1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822922/ERR1822922_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822922/ERR1822922_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822922_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822922_r2.fastq.gz
PRJEB16019	BIR-16	Whole Genome Sequences of Indian Individual	ERR1822923	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			530813fddb4214cdcbfe10f75e0ead9c	c6fe6e0db54574dc42a57c43b11df225	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822923/ERR1822923_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822923/ERR1822923_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822923_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822923_r2.fastq.gz
PRJEB16019	BIR-16	Whole Genome Sequences of Indian Individual	ERR1822924	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			645a4561900093c972676e2f02247081	4afdd528cd727addf50d6a3076cc37b4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/004/ERR1822924/ERR1822924_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/004/ERR1822924/ERR1822924_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822924_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822924_r2.fastq.gz
PRJEB16019	BIR-18	Whole Genome Sequences of Indian Individual	ERR1822925	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			b2e1caa64c391e4d3d1b54d4b4a12761	ecc63af781bfdb7ad4216ff1c0153a80	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/005/ERR1822925/ERR1822925_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/005/ERR1822925/ERR1822925_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822925_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822925_r2.fastq.gz
PRJEB16019	BIR-18	Whole Genome Sequences of Indian Individual	ERR1822926	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			f850c1a8ae6e39754949b7e24ae7e060	96ff8e33a43e4cd7fff51738a0b6e734	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/006/ERR1822926/ERR1822926_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/006/ERR1822926/ERR1822926_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822926_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822926_r2.fastq.gz
PRJEB16019	BR1-10	Whole Genome Sequences of Indian Individual	ERR1822927	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			30dedd640a18beda3154404f0b94c7cc	b1059d061dcaef060294bf2f0aa35673	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/007/ERR1822927/ERR1822927_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/007/ERR1822927/ERR1822927_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822927_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822927_r2.fastq.gz
PRJEB16019	BR1-10	Whole Genome Sequences of Indian Individual	ERR1822928	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			9f3181cde2b57aed1fd3feaa15ba3c2a	1ad320a7ca8921edadc61c521bc59b81	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/008/ERR1822928/ERR1822928_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/008/ERR1822928/ERR1822928_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822928_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822928_r2.fastq.gz
PRJEB16019	BR1-10	Whole Genome Sequences of Indian Individual	ERR1822929	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			ecfab149ffdb36373eb64c217bda4180	b54c3bef284b5209710a6c69701e6915	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/009/ERR1822929/ERR1822929_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/009/ERR1822929/ERR1822929_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822929_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822929_r2.fastq.gz
PRJEB16019	BR1-1	Whole Genome Sequences of Indian Individual	ERR1822930	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			5e9b2889fd3b41208474869262e8702f	641211b1edbc1b62125f57b44856f918	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/000/ERR1822930/ERR1822930_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/000/ERR1822930/ERR1822930_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822930_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822930_r2.fastq.gz
PRJEB16019	BR1-1	Whole Genome Sequences of Indian Individual	ERR1822931	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			0e81cfd2ce7f2be7bdf08234f87cc01f	16de4d22253c3f4731f6cff8c0cb4849	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822931/ERR1822931_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822931/ERR1822931_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822931_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822931_r2.fastq.gz
PRJEB16019	BR1-12	Whole Genome Sequences of Indian Individual	ERR1822932	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			e9a91b9b51d8a680796870fcca195a69	2674b6d0a7b9b726971ef4c4b5a7fa67	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822932/ERR1822932_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822932/ERR1822932_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822932_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822932_r2.fastq.gz
PRJEB16019	BR1-12	Whole Genome Sequences of Indian Individual	ERR1822933	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			3b91a1ba7b9f4ad39f5dd106943e1f30	ea68cc1f9a5305a3eda060910b022eae	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822933/ERR1822933_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822933/ERR1822933_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822933_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822933_r2.fastq.gz
PRJEB16019	BR1-13	Whole Genome Sequences of Indian Individual	ERR1822934	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			3e910775d9882dac8915a1cab8be90b9	51da8f99c9e74d5b460c2104a6266a7f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/004/ERR1822934/ERR1822934_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/004/ERR1822934/ERR1822934_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822934_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822934_r2.fastq.gz
PRJEB16019	BR1-13	Whole Genome Sequences of Indian Individual	ERR1822935	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			bc710eb0fc6419c408cd50c446cae8e0	7c43de8d5cd4578233d52dd94e24afa4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/005/ERR1822935/ERR1822935_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/005/ERR1822935/ERR1822935_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822935_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822935_r2.fastq.gz
PRJEB16019	BR1-16	Whole Genome Sequences of Indian Individual	ERR1822936	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			7bc42525d1d0214d0518f17689536dd3	d6a87ee946027ad2157fffcb9a832c85	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/006/ERR1822936/ERR1822936_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/006/ERR1822936/ERR1822936_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822936_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822936_r2.fastq.gz
PRJEB16019	BR1-16	Whole Genome Sequences of Indian Individual	ERR1822937	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			2ab9c65a8792f090c37955471b2fa830	7b19a6c79d8372e2b3bba911b9be15a1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/007/ERR1822937/ERR1822937_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/007/ERR1822937/ERR1822937_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822937_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822937_r2.fastq.gz
PRJEB16019	BR1-18	Whole Genome Sequences of Indian Individual	ERR1822938	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			077a1a60d7cd6bb3e0e321db5e46b304	487cd4de5c1d26da8e4b38164b92b222	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/008/ERR1822938/ERR1822938_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/008/ERR1822938/ERR1822938_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822938_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822938_r2.fastq.gz
PRJEB16019	BR1-18	Whole Genome Sequences of Indian Individual	ERR1822939	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			47431b9cfca5a5eb19f7aaa43049e83f	f6f925ea986206a0468f22d0bd0a5777	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/009/ERR1822939/ERR1822939_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/009/ERR1822939/ERR1822939_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822939_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822939_r2.fastq.gz
PRJEB16019	BR1-3	Whole Genome Sequences of Indian Individual	ERR1822940	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			e1a8fa4b8da8c772e6b562162f7cc6c4	9a29d21d0148c59dcdcc0384c9896693	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/000/ERR1822940/ERR1822940_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/000/ERR1822940/ERR1822940_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822940_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822940_r2.fastq.gz
PRJEB16019	BR1-3	Whole Genome Sequences of Indian Individual	ERR1822941	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			45bae0219baf1496c39633c702360ec6	5ad43dff13deb3f517d14c4dc66c5725	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822941/ERR1822941_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822941/ERR1822941_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822941_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822941_r2.fastq.gz
PRJEB16019	BR1-4	Whole Genome Sequences of Indian Individual	ERR1822942	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			45a293eff9b59d07ced3e5cb3f66b6d0	d52636b00187a2927f4e528048a9938a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822942/ERR1822942_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822942/ERR1822942_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822942_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822942_r2.fastq.gz
PRJEB16019	BR1-4	Whole Genome Sequences of Indian Individual	ERR1822943	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			ca11e8ab02c857e0c0269f845b11bac5	db2d2a61b9daf1e8affc51c75ad7a303	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822943/ERR1822943_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822943/ERR1822943_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822943_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822943_r2.fastq.gz
PRJEB16019	BR1-5	Whole Genome Sequences of Indian Individual	ERR1822944	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			3a5156c0f19ecfcaf34b3a37b69e8e46	3f6fc7aa3349c2102bcf36c821efc517	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/004/ERR1822944/ERR1822944_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/004/ERR1822944/ERR1822944_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822944_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822944_r2.fastq.gz
PRJEB16019	BR1-5	Whole Genome Sequences of Indian Individual	ERR1822945	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			630c67c1d68007ca10157d7269f7f3bd	ec254027524e0801ffa64707fe8a9489	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/005/ERR1822945/ERR1822945_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/005/ERR1822945/ERR1822945_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822945_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822945_r2.fastq.gz
PRJEB16019	BR1-6	Whole Genome Sequences of Indian Individual	ERR1822946	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			99863bde5636169482dc2c27072dd311	6c9f080a825607ccc3eb9f29c92a73d6	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/006/ERR1822946/ERR1822946_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/006/ERR1822946/ERR1822946_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822946_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822946_r2.fastq.gz
PRJEB16019	BR1-6	Whole Genome Sequences of Indian Individual	ERR1822947	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			c4d12de13896b66b2c08a459b5f7dcb7	bd4d57c3a4aa21a1848f91877640a801	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/007/ERR1822947/ERR1822947_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/007/ERR1822947/ERR1822947_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822947_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822947_r2.fastq.gz
PRJEB16019	IL-01	Whole Genome Sequences of Indian Individual	ERR1822948	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			02348f53e838bfafa38ca7abc5057af6	848e74c3a16fcfc4f89aca8344090d42	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/008/ERR1822948/ERR1822948_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/008/ERR1822948/ERR1822948_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822948_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822948_r2.fastq.gz
PRJEB16019	IL-01	Whole Genome Sequences of Indian Individual	ERR1822949	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			c1ff5dc5bb60e6852595fe66aaec0a98	fa451704adbe26cd1efd56c5937ff792	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/009/ERR1822949/ERR1822949_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/009/ERR1822949/ERR1822949_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822949_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822949_r2.fastq.gz
PRJEB16019	IL-04	Whole Genome Sequences of Indian Individual	ERR1822950	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			f218904c04b15ee23ab2976113f5017f	6fb64d8e0552be846b5bb5232301ec43	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/000/ERR1822950/ERR1822950_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/000/ERR1822950/ERR1822950_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822950_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822950_r2.fastq.gz
PRJEB16019	IL-04	Whole Genome Sequences of Indian Individual	ERR1822951	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			9b9b534e8f139ab2b60d9ea7e380b27f	a3fb6c230b15c85aa89a07cd9f572f13	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822951/ERR1822951_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/001/ERR1822951/ERR1822951_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822951_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822951_r2.fastq.gz
PRJEB16019	IL-07	Whole Genome Sequences of Indian Individual	ERR1822952	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			f1d05976dfb0dec0759806ffef5e72c0	6e53cfc6f64f2e32df1bea0404e2fa0d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822952/ERR1822952_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/002/ERR1822952/ERR1822952_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822952_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822952_r2.fastq.gz
PRJEB16019	IL-07	Whole Genome Sequences of Indian Individual	ERR1822953	Universitat Pompeu Fabra	ILLUMINA	Illumina HiSeq 2000	Whole Genome Sequences of Indian Individual	PAIRED	Whole Genome Sequences of Indian Populations			2a5137295df81b2839730ea2057a242c	d8ef22fb7c0003bfd610395dd61f808a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822953/ERR1822953_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR182/003/ERR1822953/ERR1822953_2.fastq.gz		data/source/PRJEB16019/fastq/ERR1822953_r1.fastq.gz	data/source/PRJEB16019/fastq/ERR1822953_r2.fastq.gz
