project	sample	accession	center	platform	instrument	library	layout	description	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_r1	fastq_r2
PRJNA288297	DGMQ-32145	SRR2098261	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32145_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	4ce1ebcbf9a7a14a0bdc39a38d91ecca	469b2396783088c0fb8cbcbad4688662	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/001/SRR2098261/SRR2098261_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/001/SRR2098261/SRR2098261_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098261_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098261_r2.fastq.gz
PRJNA288297	DGMQ-32325	SRR2098262	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32325_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	c80cb9a41a6e2290edd5d95a505e6475	124f5dcbc3e95f520ea1a3ec65acef42	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/002/SRR2098262/SRR2098262_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/002/SRR2098262/SRR2098262_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098262_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098262_r2.fastq.gz
PRJNA288297	DGMQ-32368	SRR2098263	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32368_WGS	PAIRED	Homo sapiens whole genome sequencing of Qataris	afc4d20581a8059bca0f43e6ad4fddf3	539d3d1b27add03463751150d19b269f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/003/SRR2098263/SRR2098263_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/003/SRR2098263/SRR2098263_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098263_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098263_r2.fastq.gz
PRJNA288297	DGMQ-32977	SRR2098264	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32977_WGS	PAIRED	Homo sapiens whole genome sequencing of Qataris	33a8b4e520147a588df494121dcc645c	84d96795113a19e3e4931d3757110069	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/004/SRR2098264/SRR2098264_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/004/SRR2098264/SRR2098264_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098264_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098264_r2.fastq.gz
PRJNA288297	DGMQ-31036	SRR2098265	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31036_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	eade6e4784a549b8e8d279ebd9756663	a012554faabd2f694fe58ed34bf77736	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/005/SRR2098265/SRR2098265_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/005/SRR2098265/SRR2098265_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098265_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098265_r2.fastq.gz
PRJNA288297	DGMQ-31058	SRR2098266	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31058_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	5bf7307a649152925a4f80ce7db9e8ac	028d2d694c22494e186c1c5f926807f5	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/006/SRR2098266/SRR2098266_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/006/SRR2098266/SRR2098266_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098266_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098266_r2.fastq.gz
PRJNA288297	DGMQ-31244	SRR2098267	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31244_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	b55e0290f8b500a75463b5abb8049cf2	d23951e1914196fd1d2dcf3745b43671	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/007/SRR2098267/SRR2098267_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/007/SRR2098267/SRR2098267_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098267_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098267_r2.fastq.gz
PRJNA288297	DGMQ-31406	SRR2098268	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31406_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	56372f8849ae0cfa5941ce5f92688acf	7f8e4f7e6f64354dff362ffa15d524f5	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/008/SRR2098268/SRR2098268_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/008/SRR2098268/SRR2098268_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098268_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098268_r2.fastq.gz
PRJNA288297	DGMQ-31425	SRR2098269	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31425_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	e2e8f5772aa66dc8ee2ea973da8e5425	2cefed170a93bc1b55c26f9fa9de9d5f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/009/SRR2098269/SRR2098269_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/009/SRR2098269/SRR2098269_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098269_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098269_r2.fastq.gz
PRJNA288297	DGMQ-31483	SRR2098270	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31483_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	4a4eade2613ff126601d421efdf05acf	cbaff75f74914696dbd8ea096953e22c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/000/SRR2098270/SRR2098270_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/000/SRR2098270/SRR2098270_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098270_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098270_r2.fastq.gz
PRJNA288297	DGMQ-31489	SRR2098271	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31489_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	643837d35eddce3cf7aca0a315559bdf	88f0400c24bdf9c6bb1ba188001d8849	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/001/SRR2098271/SRR2098271_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/001/SRR2098271/SRR2098271_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098271_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098271_r2.fastq.gz
PRJNA288297	DGMQ-31583	SRR2098272	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31583_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	6a3966cbfb84fbb70486e53c67308e3f	fdf55e89450ff3038059b439a829ac7d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/002/SRR2098272/SRR2098272_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/002/SRR2098272/SRR2098272_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098272_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098272_r2.fastq.gz
PRJNA288297	DGMQ-31641	SRR2098273	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31641_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	0462ce2dd538a30b4e64bdf35f1f2e24	02a91f429905048df6b791b5fc3732f0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/003/SRR2098273/SRR2098273_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/003/SRR2098273/SRR2098273_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098273_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098273_r2.fastq.gz
PRJNA288297	DGMQ-31643	SRR2098274	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-31643_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	6c3ea5bb84f02388512811fecdc37417	de213032b5027bf810dbc01a66e160da	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/004/SRR2098274/SRR2098274_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/004/SRR2098274/SRR2098274_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098274_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098274_r2.fastq.gz
PRJNA288297	DGMQ-32044	SRR2098275	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32044_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	d17c0afbd61972a8d268f9de71c0d440	8eaffcec8bc8b3e45d437a5663802500	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/005/SRR2098275/SRR2098275_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/005/SRR2098275/SRR2098275_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098275_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098275_r2.fastq.gz
PRJNA288297	DGMQ-32059	SRR2098276	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32059_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	6a1431d3ac1478edfc5e55fab8572a09	7af78ecd5e46dca389829c9c5d3eb8c8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/006/SRR2098276/SRR2098276_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/006/SRR2098276/SRR2098276_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098276_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098276_r2.fastq.gz
PRJNA288297	DGMQ-32060	SRR2098277	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32060_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	37684c416b0df5cdf71cf0e0936f7388	429e9197653758bb82e466a45a50e7db	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/007/SRR2098277/SRR2098277_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/007/SRR2098277/SRR2098277_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098277_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098277_r2.fastq.gz
PRJNA288297	DGMQ-32160	SRR2098278	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32160_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	aa09d3dcf497e3e688b982ee1f50b54e	2fa3742c552e51dcd5fed677c271201f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/008/SRR2098278/SRR2098278_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/008/SRR2098278/SRR2098278_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098278_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098278_r2.fastq.gz
PRJNA288297	DGMQ-32220	SRR2098279	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32220_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	3308ce5ebd7a605debb428466cec43d9	f2db983040df1127d4907932c23466c5	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/009/SRR2098279/SRR2098279_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/009/SRR2098279/SRR2098279_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098279_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098279_r2.fastq.gz
PRJNA288297	DGMQ-32251	SRR2098280	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32251_WGS_2	PAIRED	Homo sapiens whole genome sequencing of Qataris	6915084f17d44d8b3f1bf283bc3d6c5e	72f3a9c26b20ef8648e6db5b52da8f1b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/000/SRR2098280/SRR2098280_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/000/SRR2098280/SRR2098280_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098280_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098280_r2.fastq.gz
PRJNA288297	DGMQ-32285	SRR2098281	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32285_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	eb4d55850d5b7e6ea93d6dc4a26119e7	9e22cf9606cd7cc069e922a5b7505199	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/001/SRR2098281/SRR2098281_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/001/SRR2098281/SRR2098281_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098281_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098281_r2.fastq.gz
PRJNA288297	DGMQ-32291	SRR2098282	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32291_WGS	PAIRED	Homo sapiens whole genome sequencing of Qataris	77cc70f2e337d40dea00beec7dc5a825	12cb8f81cf27186c41a6d925ef3b8ec1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/002/SRR2098282/SRR2098282_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/002/SRR2098282/SRR2098282_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098282_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098282_r2.fastq.gz
PRJNA288297	DGMQ-32309	SRR2098283	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32309_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	6cad39b6ad5cf741aeb3d65fc79375b2	bc4a3cd9e497232f2d0eb95f7cff5a17	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/003/SRR2098283/SRR2098283_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/003/SRR2098283/SRR2098283_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098283_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098283_r2.fastq.gz
PRJNA288297	DGMQ-32311	SRR2098284	Weill Cornell Medical College	ILLUMINA	Illumina HiSeq 2500	DGMQ-32311_WGS_3	PAIRED	Homo sapiens whole genome sequencing of Qataris	1555e59d7f6f15ead4bc1bf6aff7780e	75799ea3e174484a8266c5c881f8ee88	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/004/SRR2098284/SRR2098284_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/004/SRR2098284/SRR2098284_2.fastq.gz	data/source/PRJNA288297/fastq/SRR2098284_r1.fastq.gz	data/source/PRJNA288297/fastq/SRR2098284_r2.fastq.gz
