project	sample	accession	center	platform	instrument	library	layout	description	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_r1	fastq_r2
PRJEB3252	SC_GMJOL5309812	ERR217772	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916250	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	b1df3fae8da537911fe1b87b1f41e933	f28bfe6e5305f9aaf340e395a125f572	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217772/ERR217772_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217772/ERR217772_2.fastq.gz	data/source/ggvp/fastq/ERR217772_r1.fastq.gz	data/source/ggvp/fastq/ERR217772_r2.fastq.gz
PRJEB3252	SC_GMJOL5309813	ERR217773	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916238	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	53ad895d9ffe9a38467aafde63e1cb1f	05d23c5d30d8970e0ff2c3dd4056513f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217773/ERR217773_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217773/ERR217773_2.fastq.gz	data/source/ggvp/fastq/ERR217773_r1.fastq.gz	data/source/ggvp/fastq/ERR217773_r2.fastq.gz
PRJEB3252	SC_GMJOL5309819	ERR217774	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916226	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	b67fe527cd092741ddc9131ce6e37e65	4988505ef909dd5f8e56b67256f63ffc	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217774/ERR217774_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217774/ERR217774_2.fastq.gz	data/source/ggvp/fastq/ERR217774_r1.fastq.gz	data/source/ggvp/fastq/ERR217774_r2.fastq.gz
PRJEB3252	SC_GMJOL5309820	ERR217775	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916214	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	a5533e65b341e6c5adf6767322359a70	759437464e53e2154e69dba4c2f6fe08	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217775/ERR217775_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217775/ERR217775_2.fastq.gz	data/source/ggvp/fastq/ERR217775_r1.fastq.gz	data/source/ggvp/fastq/ERR217775_r2.fastq.gz
PRJEB3252	SC_GMJOL5309796	ERR217776	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916298	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	88b394d9b68721043134bf754eef384d	dae58101438ca35360d8f00512bade73	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217776/ERR217776_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217776/ERR217776_2.fastq.gz	data/source/ggvp/fastq/ERR217776_r1.fastq.gz	data/source/ggvp/fastq/ERR217776_r2.fastq.gz
PRJEB3252	SC_GMJOL5309797	ERR217777	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916286	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	33f18e190c017474e357c7e1480ae0dc	e2defcc918ccd9c4be6b4c0c22f1eea3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217777/ERR217777_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217777/ERR217777_2.fastq.gz	data/source/ggvp/fastq/ERR217777_r1.fastq.gz	data/source/ggvp/fastq/ERR217777_r2.fastq.gz
PRJEB3252	SC_GMJOL5309804	ERR217778	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916274	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	1f0a39c57dba10f1d014aa4eaa1f8bd1	ce4f2c14a8285e84aa3a5125444d3a58	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217778/ERR217778_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217778/ERR217778_2.fastq.gz	data/source/ggvp/fastq/ERR217778_r1.fastq.gz	data/source/ggvp/fastq/ERR217778_r2.fastq.gz
PRJEB3252	SC_GMJOL5309805	ERR217779	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916262	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	e5b80c10510ecebfa577949e35767594	e4de3ad27c47004d89e7504a20917b11	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217779/ERR217779_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217779/ERR217779_2.fastq.gz	data/source/ggvp/fastq/ERR217779_r1.fastq.gz	data/source/ggvp/fastq/ERR217779_r2.fastq.gz
PRJEB3252	SC_GMJOL5309812	ERR217780	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916250	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	57f7f27bbc398ea24533959f70e9ddb9	750ad0250141c5e86bd6f2849cff59c3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217780/ERR217780_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217780/ERR217780_2.fastq.gz	data/source/ggvp/fastq/ERR217780_r1.fastq.gz	data/source/ggvp/fastq/ERR217780_r2.fastq.gz
PRJEB3252	SC_GMJOL5309813	ERR217781	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916238	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	1877d0e00ee7956b0611b39699497327	f20941f144e4aaf7f445fd6819716652	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217781/ERR217781_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217781/ERR217781_2.fastq.gz	data/source/ggvp/fastq/ERR217781_r1.fastq.gz	data/source/ggvp/fastq/ERR217781_r2.fastq.gz
PRJEB3252	SC_GMJOL5309819	ERR217782	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916226	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	571ee45bb045a2228783e84cc9f8b9c2	7181ff38654fadffab01f8848e4810ce	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217782/ERR217782_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217782/ERR217782_2.fastq.gz	data/source/ggvp/fastq/ERR217782_r1.fastq.gz	data/source/ggvp/fastq/ERR217782_r2.fastq.gz
PRJEB3252	SC_GMJOL5309820	ERR217783	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916214	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	da248fc64a4342346dd2943b765f67d8	61e87edbc9de198332cc8d6e8ba8d1a8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217783/ERR217783_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217783/ERR217783_2.fastq.gz	data/source/ggvp/fastq/ERR217783_r1.fastq.gz	data/source/ggvp/fastq/ERR217783_r2.fastq.gz
PRJEB3252	SC_GMJOL5309796	ERR217784	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916298	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	6f365f22ce0bb45033ebf8a793005149	921e22aaa34d231bb69783df504a37d2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217784/ERR217784_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217784/ERR217784_2.fastq.gz	data/source/ggvp/fastq/ERR217784_r1.fastq.gz	data/source/ggvp/fastq/ERR217784_r2.fastq.gz
PRJEB3252	SC_GMJOL5309797	ERR217785	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916286	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	5ae733fd3fda251ea0d851d0ecad57c0	23fae357dd9e3834f0009bc11fb9ee45	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217785/ERR217785_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217785/ERR217785_2.fastq.gz	data/source/ggvp/fastq/ERR217785_r1.fastq.gz	data/source/ggvp/fastq/ERR217785_r2.fastq.gz
PRJEB3252	SC_GMJOL5309804	ERR217786	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916274	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	b013b3d7bd4cdd52d27e8059ca4462c7	5152249615d941467af4f0f19cddb970	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217786/ERR217786_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217786/ERR217786_2.fastq.gz	data/source/ggvp/fastq/ERR217786_r1.fastq.gz	data/source/ggvp/fastq/ERR217786_r2.fastq.gz
PRJEB3252	SC_GMJOL5309805	ERR217787	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916262	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	045d5b327a2e3244ce298462d861cbbd	267abba087b0f07732da81bcf34f9ea4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217787/ERR217787_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217787/ERR217787_2.fastq.gz	data/source/ggvp/fastq/ERR217787_r1.fastq.gz	data/source/ggvp/fastq/ERR217787_r2.fastq.gz
PRJEB3252	SC_GMJOL5309812	ERR217788	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916250	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	751f0a20a7c1f545370ccfb75f8377fe	9633b267fe5bc88ea403f79853cc11b9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217788/ERR217788_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217788/ERR217788_2.fastq.gz	data/source/ggvp/fastq/ERR217788_r1.fastq.gz	data/source/ggvp/fastq/ERR217788_r2.fastq.gz
PRJEB3252	SC_GMJOL5309813	ERR217789	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916238	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	bd16961525bb5bc713d19a9ff0da683e	6b8952e95249e0c4fb6990883d12ac8a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217789/ERR217789_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217789/ERR217789_2.fastq.gz	data/source/ggvp/fastq/ERR217789_r1.fastq.gz	data/source/ggvp/fastq/ERR217789_r2.fastq.gz
PRJEB3252	SC_GMJOL5309819	ERR217790	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916226	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	56299047c54f820881d8dbd5fc786fad	046a15c058dfd605aefa5677cf7c0f11	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217790/ERR217790_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217790/ERR217790_2.fastq.gz	data/source/ggvp/fastq/ERR217790_r1.fastq.gz	data/source/ggvp/fastq/ERR217790_r2.fastq.gz
PRJEB3252	SC_GMJOL5309820	ERR217791	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916214	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ffb7b7723e075632cbb9a00c215049a5	5b39aafc02185223a64e0eaee077b1f8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217791/ERR217791_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217791/ERR217791_2.fastq.gz	data/source/ggvp/fastq/ERR217791_r1.fastq.gz	data/source/ggvp/fastq/ERR217791_r2.fastq.gz
PRJEB3252	SC_GMJOL5309796	ERR217792	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916298	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	7ce6df4ba629b5dab1f495a1b0a25112	686fbbf50861d5c3f86990433cd510c9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217792/ERR217792_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217792/ERR217792_2.fastq.gz	data/source/ggvp/fastq/ERR217792_r1.fastq.gz	data/source/ggvp/fastq/ERR217792_r2.fastq.gz
PRJEB3252	SC_GMJOL5309797	ERR217793	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916286	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	de55940a3642ee19b91fbd8e0aa0cb5d	b23933c9c7523c5ce193358c7351e0e6	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217793/ERR217793_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217793/ERR217793_2.fastq.gz	data/source/ggvp/fastq/ERR217793_r1.fastq.gz	data/source/ggvp/fastq/ERR217793_r2.fastq.gz
PRJEB3252	SC_GMJOL5309804	ERR217794	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916274	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	42f3b002d00bc0e8355438d7b788ffd1	b881080e481e5902f5ad1774092a190e	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217794/ERR217794_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217794/ERR217794_2.fastq.gz	data/source/ggvp/fastq/ERR217794_r1.fastq.gz	data/source/ggvp/fastq/ERR217794_r2.fastq.gz
PRJEB3252	SC_GMJOL5309805	ERR217795	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916262	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	69838761c35e89a8194c5ab802dfe4f9	4601a9603fee12f226169a19c229a0fc	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217795/ERR217795_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217795/ERR217795_2.fastq.gz	data/source/ggvp/fastq/ERR217795_r1.fastq.gz	data/source/ggvp/fastq/ERR217795_r2.fastq.gz
PRJEB3252	SC_GMJOL5309812	ERR217796	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916250	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	b9f803d77ed26a270e04428312c2dac1	95f1c0f442c0c1b7de019e7b396a6168	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217796/ERR217796_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217796/ERR217796_2.fastq.gz	data/source/ggvp/fastq/ERR217796_r1.fastq.gz	data/source/ggvp/fastq/ERR217796_r2.fastq.gz
PRJEB3252	SC_GMJOL5309813	ERR217797	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916238	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	bd001f44c4ef0bd65b99c12587e28c4c	fac346b1c0538115540f1b964536c8e3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217797/ERR217797_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217797/ERR217797_2.fastq.gz	data/source/ggvp/fastq/ERR217797_r1.fastq.gz	data/source/ggvp/fastq/ERR217797_r2.fastq.gz
PRJEB3252	SC_GMJOL5309819	ERR217798	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916226	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	1a4f1f633672e61407d928335133b23c	d4508122043208757c6dbe9141ebccad	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217798/ERR217798_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217798/ERR217798_2.fastq.gz	data/source/ggvp/fastq/ERR217798_r1.fastq.gz	data/source/ggvp/fastq/ERR217798_r2.fastq.gz
PRJEB3252	SC_GMJOL5309820	ERR217799	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916214	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	1368fba874ddbd8a0ff9601e9991b062	e2733ef3eca0471ae57619f05419796a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217799/ERR217799_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217799/ERR217799_2.fastq.gz	data/source/ggvp/fastq/ERR217799_r1.fastq.gz	data/source/ggvp/fastq/ERR217799_r2.fastq.gz
PRJEB3252	SC_GMJOL5309821	ERR217800	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916297	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ea3110a8b6fd43288375576c25933cef	1124691e1670758269870e3afa1257fa	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217800/ERR217800_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217800/ERR217800_2.fastq.gz	data/source/ggvp/fastq/ERR217800_r1.fastq.gz	data/source/ggvp/fastq/ERR217800_r2.fastq.gz
PRJEB3252	SC_GMJOL5309827	ERR217801	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916285	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	af2468659b13c9faae5b695d2a8a8ad3	75c60c69fa252e95829373e4fbdd31b1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217801/ERR217801_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217801/ERR217801_2.fastq.gz	data/source/ggvp/fastq/ERR217801_r1.fastq.gz	data/source/ggvp/fastq/ERR217801_r2.fastq.gz
PRJEB3252	SC_GMJOL5309828	ERR217802	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916273	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	0079c8cb3023d7a156a34431c0a4a3a2	c12c61acf6abc49772cdbd460d34a7c9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217802/ERR217802_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217802/ERR217802_2.fastq.gz	data/source/ggvp/fastq/ERR217802_r1.fastq.gz	data/source/ggvp/fastq/ERR217802_r2.fastq.gz
PRJEB3252	SC_GMJOL5309829	ERR217803	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916261	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	cf32f836efa457ee24a832fc3ab888d0	b81867d734e387b71d6d02f3520f5143	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217803/ERR217803_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217803/ERR217803_2.fastq.gz	data/source/ggvp/fastq/ERR217803_r1.fastq.gz	data/source/ggvp/fastq/ERR217803_r2.fastq.gz
PRJEB3252	SC_GMJOL5309835	ERR217804	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916249	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ce63dc68f4ecbc8c7cfeda48e56298e7	3721a1c44d043e0dc822d0b66392f658	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217804/ERR217804_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217804/ERR217804_2.fastq.gz	data/source/ggvp/fastq/ERR217804_r1.fastq.gz	data/source/ggvp/fastq/ERR217804_r2.fastq.gz
PRJEB3252	SC_GMJOL5309836	ERR217805	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916237	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	4018f5e4d11d65c7d6d9fcc02eb84271	211ffee44372a7f1f4e7588ad5c677f8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217805/ERR217805_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217805/ERR217805_2.fastq.gz	data/source/ggvp/fastq/ERR217805_r1.fastq.gz	data/source/ggvp/fastq/ERR217805_r2.fastq.gz
PRJEB3252	SC_GMJOL5309837	ERR217806	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916225	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	7c93968944ef900c0a85429678d924da	fd11a72decea485c058a71689a75692d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217806/ERR217806_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217806/ERR217806_2.fastq.gz	data/source/ggvp/fastq/ERR217806_r1.fastq.gz	data/source/ggvp/fastq/ERR217806_r2.fastq.gz
PRJEB3252	SC_GMJOL5309843	ERR217807	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916213	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	0fa77fb399153f7bb34d3abcfb0bdd43	cd2465db8e8343b76d01046f5ddb5513	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217807/ERR217807_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217807/ERR217807_2.fastq.gz	data/source/ggvp/fastq/ERR217807_r1.fastq.gz	data/source/ggvp/fastq/ERR217807_r2.fastq.gz
PRJEB3252	SC_GMJOL5309821	ERR217808	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916297	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	15460e92e3a60432d8ac9a3565d30b1f	964163b910710b4d6a0ced06e474c889	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217808/ERR217808_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217808/ERR217808_2.fastq.gz	data/source/ggvp/fastq/ERR217808_r1.fastq.gz	data/source/ggvp/fastq/ERR217808_r2.fastq.gz
PRJEB3252	SC_GMJOL5309827	ERR217809	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916285	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	defb821874f447933d9c5f1dcf80dfd5	47930118c9bf69f12ac052439065142b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217809/ERR217809_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217809/ERR217809_2.fastq.gz	data/source/ggvp/fastq/ERR217809_r1.fastq.gz	data/source/ggvp/fastq/ERR217809_r2.fastq.gz
PRJEB3252	SC_GMJOL5309828	ERR217810	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916273	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	0ffb479388424f138ccf87e4783150bb	7104d58c5b828cf3ee0b31a87bd8b2bd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217810/ERR217810_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217810/ERR217810_2.fastq.gz	data/source/ggvp/fastq/ERR217810_r1.fastq.gz	data/source/ggvp/fastq/ERR217810_r2.fastq.gz
PRJEB3252	SC_GMJOL5309829	ERR217811	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916261	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	2f22fc3b37f6e243c0db389355a0d0c8	5422491762adf5b2731fd09d2fddb974	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217811/ERR217811_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217811/ERR217811_2.fastq.gz	data/source/ggvp/fastq/ERR217811_r1.fastq.gz	data/source/ggvp/fastq/ERR217811_r2.fastq.gz
PRJEB3252	SC_GMJOL5309835	ERR217812	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916249	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	a6d0f747fae19347b5f32cc1ae67363c	53b0fa441ed2c8a64b6212beeb70dfb1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217812/ERR217812_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217812/ERR217812_2.fastq.gz	data/source/ggvp/fastq/ERR217812_r1.fastq.gz	data/source/ggvp/fastq/ERR217812_r2.fastq.gz
PRJEB3252	SC_GMJOL5309836	ERR217813	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916237	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	9e4728da58f0270b25fb3f62b189e722	3aed115423a6b988419e9f3982afe742	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217813/ERR217813_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217813/ERR217813_2.fastq.gz	data/source/ggvp/fastq/ERR217813_r1.fastq.gz	data/source/ggvp/fastq/ERR217813_r2.fastq.gz
PRJEB3252	SC_GMJOL5309837	ERR217814	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916225	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	84b8bf8eaf3ccf20f39841703a60a980	d05b8f5fc82a68acee63767f14cd22fe	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217814/ERR217814_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217814/ERR217814_2.fastq.gz	data/source/ggvp/fastq/ERR217814_r1.fastq.gz	data/source/ggvp/fastq/ERR217814_r2.fastq.gz
